epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,32524.9,0.51415,0.29785,0.81225,0.98347,0.78731,0.88268,0.66035,0.97558,0.73106,0.96639,0.0001685,0.0001685,0.0001685
187,32699.4,0.5152,0.29834,0.80785,0.99359,0.78731,0.8823,0.6587,0.98048,0.73274,0.96629,0.0001586,0.0001586,0.0001586
188,32872.7,0.50983,0.29447,0.81121,0.99396,0.78731,0.881,0.65727,0.98017,0.74349,0.96515,0.0001487,0.0001487,0.0001487
189,33046,0.51144,0.29734,0.80708,0.99528,0.78706,0.88367,0.66503,0.98262,0.74513,0.96574,0.0001388,0.0001388,0.0001388
190,33218.8,0.51013,0.29674,0.80808,0.99058,0.7848,0.88629,0.66611,0.983,0.73831,0.96671,0.0001289,0.0001289,0.0001289
191,33345.6,0.5031,0.27668,0.80329,0.9906,0.78675,0.88994,0.66889,0.99214,0.71093,0.96604,0.000119,0.000119,0.000119
192,33517.5,0.47929,0.268,0.80172,0.99045,0.77985,0.88926,0.67162,0.99682,0.67887,0.9639,0.0001091,0.0001091,0.0001091
193,33689.6,0.47052,0.26559,0.7974,0.99051,0.77908,0.88773,0.66823,1.00079,0.68118,0.96527,9.92e-05,9.92e-05,9.92e-05
194,33861.5,0.45627,0.26096,0.79523,0.99052,0.77935,0.88531,0.66149,1.0042,0.68472,0.96644,8.93e-05,8.93e-05,8.93e-05
195,34033.7,0.44641,0.25908,0.79353,0.98258,0.78358,0.88264,0.66031,0.99943,0.69046,0.96731,7.94e-05,7.94e-05,7.94e-05
196,34206,0.44833,0.26052,0.78964,0.99051,0.77922,0.88252,0.66413,0.99763,0.70027,0.96897,6.95e-05,6.95e-05,6.95e-05
197,34377.6,0.44735,0.25832,0.7988,0.98175,0.77985,0.88367,0.66587,0.9968,0.70033,0.96908,5.96e-05,5.96e-05,5.96e-05
198,34549.7,0.44355,0.25614,0.78957,0.98593,0.78419,0.8844,0.6685,0.99825,0.70031,0.96992,4.97e-05,4.97e-05,4.97e-05
199,34721.9,0.43899,0.25201,0.79119,0.98286,0.78731,0.8843,0.66835,0.99616,0.7053,0.96996,3.98e-05,3.98e-05,3.98e-05
200,34894.1,0.43492,0.25284,0.79185,0.98363,0.78731,0.88494,0.67038,0.99409,0.70635,0.9694,2.99e-05,2.99e-05,2.99e-05
