epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,29989.5,0.45694,0.2678,0.79771,0.97693,0.78989,0.87668,0.65308,0.95833,0.61324,0.96143,0.0001784,0.0001784,0.0001784
186,30152.1,0.45559,0.26988,0.80077,0.97237,0.78785,0.88083,0.65965,0.95957,0.61313,0.96246,0.0001685,0.0001685,0.0001685
187,30314.4,0.45581,0.2691,0.79873,0.97474,0.78731,0.88015,0.65596,0.96511,0.62401,0.96238,0.0001586,0.0001586,0.0001586
188,30477,0.45003,0.2676,0.79966,0.97675,0.78358,0.88088,0.65681,0.96144,0.62327,0.9611,0.0001487,0.0001487,0.0001487
189,30639.6,0.45302,0.2695,0.79738,0.98113,0.77607,0.88201,0.66266,0.95995,0.62528,0.96077,0.0001388,0.0001388,0.0001388
190,30802.1,0.45839,0.26705,0.79893,0.98111,0.77517,0.88129,0.66178,0.9633,0.62555,0.9612,0.0001289,0.0001289,0.0001289
191,30884.8,0.45065,0.24996,0.793,0.97174,0.78358,0.88361,0.66821,0.9543,0.61191,0.95708,0.000119,0.000119,0.000119
192,31003,0.43248,0.24371,0.79036,0.98134,0.7849,0.88442,0.66374,0.95502,0.5955,0.95818,0.0001091,0.0001091,0.0001091
193,31165.1,0.4195,0.24136,0.78776,0.98354,0.79104,0.88297,0.66196,0.96411,0.60059,0.96114,9.92e-05,9.92e-05,9.92e-05
194,31326.6,0.41307,0.24039,0.78637,0.9819,0.79104,0.88676,0.66176,0.9661,0.60766,0.96045,8.93e-05,8.93e-05,8.93e-05
195,31488.1,0.40407,0.23754,0.78358,0.98604,0.79046,0.88556,0.65731,0.96651,0.60898,0.95993,7.94e-05,7.94e-05,7.94e-05
196,31649.7,0.40293,0.23624,0.78118,0.98103,0.78731,0.88291,0.6571,0.97045,0.6122,0.9612,6.95e-05,6.95e-05,6.95e-05
197,31811.6,0.39783,0.23284,0.78878,0.98598,0.78707,0.88222,0.6596,0.97257,0.62162,0.96278,5.96e-05,5.96e-05,5.96e-05
198,31973.4,0.39524,0.23065,0.77998,0.98174,0.78358,0.88547,0.66307,0.97265,0.62637,0.96423,4.97e-05,4.97e-05,4.97e-05
199,32135.5,0.39342,0.22983,0.78133,0.98133,0.78471,0.8862,0.66422,0.96877,0.62143,0.96311,3.98e-05,3.98e-05,3.98e-05
200,32297.7,0.38962,0.23078,0.78375,0.97681,0.78571,0.88593,0.66312,0.96847,0.62167,0.96336,2.99e-05,2.99e-05,2.99e-05
